cluster_id,topk_rank,cid,cluster_prob,text
Pro-Energy_1,1,1338523037284375,1.0,"Advocating for Michigan Propane: A Successful Presentation to Michigan Energy Leaders This morning, MPGA presented to a group of 60 members of the Michigan Chambers Environmental & Energy Committee. We highlighted the tax dollar savings and pollution reductions propane could play in Michigan's five largest markets. Energy reliability to economic benefits, I made the case for propane’s continued growth in Michigan. Great discussions, strong engagement, and a shared commitment to smart energy solutions! #PropaneAdvocacy #MPGA #energyleadership"
Pro-Energy_1,2,1409558846823542,1.0,"Across party lines, Michiganders support wind and solar for their economic, environmental, and energy security benefits. This isn’t about politics...it’s about progress. Let’s keep moving Michigan forward together. #CommonGround #CleanEnergyMI"
Pro-Energy_1,3,764770429417035,1.0,"Renewable energy is the future and Michigan can't afford to be left behind. A grid built on clean energy is cheaper, more reliable, and will meet our growing energy needs!"
Pro-Energy_1,4,1426673021854345,1.0,Michigan needs to go for an all-of-the-above energy approach. That means trying everything to making sure we have the power we need.
Pro-Energy_1,5,2798887440286787,1.0,Cheap and reliable energy fuels industry which fuels jobs. Michiganders make the future and we'll keep doing it for generations to come.
Pro-Energy_10,1,bafyreihfb3ynnbfvsksxjua7qcswg672eexajqcynwzegqjalxwmyxk4d4,1.0,"At least in the US, the coal industry had been shedding workers while increasing output for the 2010s. There's companies creating mining equipment that is entirely remote operated from a nice white collar office."
Pro-Energy_10,2,bafyreihxfsomtzfxdfhf6mtjc5wtmmg2l5yv7t7dg4spnznjzw6micu3xm,1.0,The choice of coal mining companies to implement safety measures for its workers is a “personal choice.”
Pro-Energy_10,3,bafyreicual6uohy7juzr2ymjqoin3sogreitcqil2o3ass2bteozthzy6q,1.0,Never has a smaller industry had such a hold on a national party I feel like. So few people work in coal mining.
Pro-Energy_10,4,bafyreidapnzubsjpbdumituxuerzcm4bxtfnppbbyrv5f46f5ityvtqu34,1.0,"the way the GOP tells it, coal mining employs 30B"
Pro-Energy_10,5,bafyreih64w2okhd5vpnitar4g7c2z45opodip2qickzyv5jbzkmsrl6fyy,1.0,"Coal mining. Dead end factory jobs. Measles. Dental decay. Bible lessons in public schools. No abortion (or sex ed in schools). Shoving LGBTQ people back into the closet. One wonders whether MAGA will also demand lead back in paint and plumbing, radium back in cosmetics cocaine back in Coca-Cola."
Pro-Energy_11,1,1268618864917018,1.0,"Tired of gas prices stealing your paycheck? Thankfully, electric cars are here to help."
Pro-Energy_11,2,1049018276533031,1.0,Martin Heinrich and Joe Biden are one in the same. Their Green New Deal will ban gas-powered cars and force Americans to buy Chinese electric vehicles.
Pro-Energy_11,3,1658211691576495,1.0,"Martin Heinrich is one of the Squad. He wants to force Americans to buy Chinese electric vehicles and BAN gas powered, American-made cars."
Pro-Energy_11,4,1899534454208661,1.0,"As Democrats cheer on Tesla terrorism and root for the demise of one of America’s most successful electric car companies, it’s worth asking: does this mean their “the world is ending” climate advocacy was always just a political game? #Podcast #politics #tesla #news #elonmusk #trump #climatechange #biden"
Pro-Energy_11,5,3946985525573283,1.0,"Our roads, bridges, and rails desperately need repair, but Buttigieg is focused on showing his progressive bona fides by prioritizing EV charging stations and bike trails. https://bit.ly/3YSi5Fu"
Pro-Energy_12,1,1420143595739543,1.0,"Think DEI is over? Think again—Diversity, Equity, and Inclusion policies are undermining American institutions."
Pro-Energy_12,2,1660762927897060,1.0,"We are saddened by the @WhiteHouse's choice to discard #DEI programs. Americans deserve government committed to valuing the diversity of its families, equity in its policies, & the inclusion of those most marginalized - Moms fight on. #momsactnow"
Pro-Energy_12,3,bafyreiguihmlnuxhp67i336hhnqy7g2a653s4n4wvr3usuzyedxpzsjq3y,1.0,"Let this sink in… #trump is giving 1.2B$ not for funding public schools or underpaid teachers, not for expanding #Medicaid or green energy, but for #ConcentrationCamps Such a fracking disgrace. Remember THIS when #Republicans claim ‘there’s no money for social services.’"
Pro-Energy_12,4,bafyreifvfdb7ocint3g7jchie3t37ghrrf6ryt3jzcgfw2blo2wgovfiua,1.0,"he didn't get student loan forgiveness, he didn't get the green new deal, and he didn't raise taxes on the rich liberals love to just straight up lie about things that we all remember also curious about this lol"
Pro-Energy_12,5,bafyreiel2rfxywwqiexs3yvm4tvweqpovgsnxlks237cxjwenpulygy64m,1.0,"You left out that doublespeak is essential to modern Republicanism. Dependence on the global fossil fuel market is ""energy independence"". Acknowledging diversity is ""racist"". Nepotism & white preference is ""merit"". Hunger, suffering, & deaths among women and children is ""pro-life"". And so many more."
Pro-Energy_13,1,2084397035385631,1.0,"Big Oil and polluters are already celebrating. President Trump’s megabill will expand oil and gas leasing and drilling, coal mining, and destructive logging on public lands and in oceans around the country. The law repeals successful clean energy programs, raising energy bills, killing jobs, and increasing pollution—all to pay for billionaire tax cuts. President Trump falsely claims we’re in an ‘energy emergency,’ but he’s choking off the cleanest, cheapest, and fastest-to-build sources of energy. This law is going to make the very real climate emergency worse, leading to bigger wildfires, stronger hurricanes, and more deadly pollution. More kids are going to get sick and less kids will get the medical care they need. There’s nothing beautiful about this."
Pro-Energy_13,2,490763173692993,1.0,The Biden/Harris administration delivered the best clean energy agenda in history. Trump and his Big Oil backers want to take it all away. We won’t let them. Take action at POWActionFund.org
Pro-Energy_13,3,1029647832648404,1.0,"In Trump's 'Big Beautiful' bill, ugly contradictions and giveaways to industry In the runup to President Trump’s signing of his “Big Beautiful” spending bill on July 4, some climate activists wondered if Republicans would eliminate all federal subsidies for carbon capture projects, because Trump thinks climate change is a hoax. But the opposite happened. The $4 trillion spending package increases federal subsidies for carbon capture – as long as the captured gas is pumped underground to force out more oil and gas to burn. Trump campaigned on lowering energy prices for consumers. But his spending bill is expected to raise average household energy costs by about $280 per year, in part because it cuts support for wind and solar, which are some of the cheapest forms of energy. The administration also claimed to be fighting against deficits. But then the megabill sharply reduced the royalty rates that oil and gas companies must pay to the government to drill on public lands. These are just a few of the contradictions in Trump’s “One Big Beautiful Bill,” which eliminates or phases out subsidies for electric cars, clean energy, and energy-efficient appliances, while providing tax breaks a …"
Pro-Energy_13,4,1271324025012798,1.0,"Trump is destroying Minnesota's highly subsidized green energy program forcing Minnesotans to pay the true cost. Airline prices are still going up after raising for four years under Joe Biden, he has yet to stop it. Finally, even the free Minnesota lunch program is costing more! Don't worry, it's still free."
Pro-Energy_13,5,856280439734154,1.0,"Big Oil is working to keep gas prices high and pushing for billions in corporate tax breaks, but our leaders are fighting back against Big Oil's greed. They passed the Clean Energy Plan, which lowers our energy costs and creates good-paying jobs."
Pro-Energy_14,1,512204047818848,1.0,"In this episode of American Potential, Jeff Crank speaks with Kent Kaiser, a representative of the Domestic Policy Caucus and founder of NoFuelBan.com, about Minnesota’s controversial push for clean fuel standards and the far-reaching consequences it could have on everyday Americans. From skyrocketing fuel prices to devastating rural economies, Kent exposes the harmful impacts of government overreach in Minnesota and other states considering similar policies. Hear how a broad coalition of stakeholders—from truckers to corn growers—rallied to fight back against legislation that would force families and small businesses to pay more for fuel and vehicles while delivering negligible environmental benefits. This is a fight for freedom of choice and economic survival, as Kent and Jeff discuss the arrogance of policymakers who fail to understand the realities faced by everyday Americans. If you’re tired of government elites imposing costly, impractical policies on hardworking citizens, this episode will arm you with the knowledge and inspiration to stand up for liberty and common sense."
Pro-Energy_14,2,686522537654029,1.0,"In this episode of Main Street Matters, Elaine Parker and Karen Harned discuss the impact of deregulation on small businesses, particularly during the Trump administration. They explore the burdens of regulations, the implications of the Chevron case, the student loan crisis, and the effects of new regulations under the Biden administration. The conversation highlights the role of the regulatory state and its influence on small businesses, emphasizing the need for transparency and accountability in regulatory processes. Chapters 00:00 Introduction to Deregulation and Its Impact 02:51 The Trump Administration's Deregulatory Agenda 06:11 Understanding Regulatory Burdens on Small Biz 09:02 The Chevron Case and Its Implications 11:54 The Student Loan Crisis 15:01 The Impact of New Regulations Under Biden 17:49 The Role of DOGE 21:06 The Regulatory State as the Fourth Branch of Government #deregulation #smallbusiness #Trump #regulations #ChevronCase #studentloans #Biden #regulatorystate #economicimpact LIKE, SHARE, SUBSCRIBE | https://www.youtube.com/@JobCreatorsNetwork"
Pro-Energy_14,3,1092324926013640,1.0,"In this episode of American Potential, host David From sits down with Congressman August Pfluger—Chairman of the Republican Study Committee, decorated Air Force veteran, and proud seventh-generation Texan—for an in-depth conversation on the path forward for America's economy, energy independence, and national security. Congressman Pfluger discusses why predictability in the tax code is essential for families, entrepreneurs, and innovators alike. As the 2017 Tax Cuts and Jobs Act faces expiration, Pfluger makes the case for why extending—and ideally making permanent—those provisions is not just a matter of policy, but a critical step to preserve America's competitive edge and avoid economic backsliding. He also shares how the Republican Study Committee, now the largest conservative caucus in Congress with 189 members, is working to restore fiscal discipline, protect family-owned farms from devastating inheritance taxes, and ensure American businesses have the confidence to invest and grow. The conversation dives into the real-world impact of smart tax policy, using examples like a small business in rural Ohio that was able to give employees a 40% raise thanks to the Trump tax cuts.  …"
Pro-Energy_14,4,1141076797630158,1.0,"In this impactful episode of American Potential, guest host Aaron Flint welcomes Matt Keenan, Federal Affairs Liaison for Americans for Prosperity, to tackle some of the most pressing issues facing America’s energy sector today. They delve into the Biden administration’s controversial decisions, including the cancellation of the Keystone XL Pipeline and the push for restrictive energy regulations that are driving up costs for families, killing jobs, and threatening America’s energy independence. Matt breaks down how these policies disproportionately harm rural communities and leave the country vulnerable to foreign energy reliance, all while adding red tape that stifles innovation and economic growth. The conversation highlights the critical role of the REINS Act—a proposed reform that would bring accountability back to federal agencies by requiring Congressional approval for major regulations. This episode isn’t just about identifying the problems—it’s about empowering Americans with actionable solutions. Tune in to learn how grassroots efforts can drive real policy change and secure a more prosperous future for all. Whether you're passionate about energy, economic opportunity, or …"
Pro-Energy_14,5,515490457639498,1.0,"In this episode of American Potential, host Jeff Crank talks with Matt Curran, grassroots program manager for education and training at Americans for Prosperity, about the upcoming 2027 regulations for light-duty and medium-duty vehicles. Curran discusses the significant impact these regulations will have on both the automotive industry and everyday consumers. With rising concerns over inflation and economic uncertainty, Curran breaks down how these changes will influence the cost of vehicles, fuel efficiency standards, and the broader implications for American families. As the federal government continues to push forward with these new regulations, Curran highlights the importance of staying informed and involved in the legislative process. This episode provides critical insights into how these regulations could reshape the automotive landscape and what it means for you. Tune in to understand the challenges ahead and how we can work together to ensure that American innovation and consumer choice remain at the forefront."
Pro-Energy_15,1,10083635701727123,1.0,"The more sh*t that gets out about this bill the more I see that Republicans must never want to get elected again and want the country to vote progressive for now on. After a crazy ass swing to the hard right like this the future has never been so bright for the left. The ACA supplements stop,food stamps are cut, kids lunch is cut,Medicare is cut, FEMA is done! while raising the defict to all time highs which is the opposite of Making America great and all I can think is what the Fu*k and here I am stuck in the middle with you. https://www.yahoo.com/news/megabill-mystery-solar-wind-tax-015705690.html"
Pro-Energy_15,2,1298451161517851,1.0,"BIDENOMICS has failed Working Americans, BIDEN / HARRIS & UNDERWOOD did this 👇 *** Who you send to CONGRESS Matters *** Vote 🗳 ☑️ Smarter, VOTE Jim @[100063807846050:2048:Marter for Congress]! ENERGY LAST POLICIES hurting American workers and American jobs, DOUBLED the Price$ on Gas. That's a 100% increase on your fuel costs, the effect on Groceries >>> up 31% or more. It's hitting your wallet hard. It's unsustainable.  INFLATIONARY Spending Spree in Washington  BANNED FRACKING, Banned the Keystone XL Pipeline, Shutdown Anwar  STOP NUCLEAR POWER PLANTS from BEING BUILT  SHUTTERING of American Clean Natural Gas and Clean Coal burning Power plants *All of this means higher prices and more debt for you. Send someone to US CONGRESS who understands business, manufacturing and economics >>> Vote ✅️ 🗳 Smarter, VOTE Jim Marter for Congress!"
Pro-Energy_15,3,1743975976530120,1.0,"No one likes paying taxes. Yet each year, the average family forks over about $10,000 to the Federal Government. This is real money… Dollars we’d much rather spend on groceries… car payments or life’s small luxuries. It’s been this way for more than a century… Ever since 1913, the IRS has taken an annual share of our income. But a former U.S. Treasury advisor says 2025 could mark the LAST time you ever owe a penny to the Federal Government. Especially if you earn less than $150,000 per year. For good reason: Trump is planning to axe the income tax. Recently his Commerce Secretary Howard Lutnick said: “The President’s goal is very simple: to abolish the Internal Revenue Service and let all the outsiders pay.” He even wants to end taxes on Social Security benefits and tips. But how? We’ve been told he will replace these taxes with tariffs. But recently, I sat down with a 50-year government insider who has advised not one but FOUR U.S. Presidential administrations. Along with the CIA, Treasury and Federal Reserve. And he says something far more incredible could happen… Jim Rickards told me, “Get ready – there’s a realistic chance Donald Trump could axe the income tax. And investors wh …"
Pro-Energy_15,4,2256408141443318,1.0,"Since 1913, Americans have handed a portion of their income to the federal government. But according to Jim Rickards—advisor to four presidential administrations—that's about to change. President Trump aims to end taxes on incomes under $150,000, plus eliminate taxes on Social Security benefits and tips. Rickards says this plan could become reality, thanks in large part to a $150 trillion economic windfall. One that could potentially transform America's financial landscape while creating enormous wealth for investors. Watch our exclusive interview with Rickards now to learn how this historic shift could send one corner of the market soaring in the weeks ahead."
Pro-Energy_15,5,1469760173558341,1.0,"Who benefited from Trump’s tax plan? “Trump’s tax cuts have been an overwhelming bonanza for the wealthiest corporations and individuals, including the oil and gas industry.”"
Pro-Energy_16,1,1859024605031507,1.0,"❌ No more brain fog, low energy & drive. You're only few drops away from entering most enhanced mental and physical state. Ever. Meet Methylene Blue 🔵 Discovered in 1876 as a textile ""dye"" at first, it didn't took long to notice its health elevating effects. Never heard about it? 🧐 PubMed is literally packed with over 200+ studies 📚📚 of Methylene Blue benefits: It has shown to improve: ✅ Mood. Feel sustainable uplift in mood, thanks to MB serotonin and dopamine increasing properties. ✅ Focus. Improved blood circulation and enhanced oxygen absorption in your brain sharpens your focus, thought processing, and decision-making abilities. ✅ Memory. Gain amplified capacity to recall and store information. ✅ Energy. By improving mitochondrial energy production and ATP, MB delivers noticeable increase in energy. Breeze through physical challenges and rise above your baseline energy levels. ✅ Anti-oxidant. Methylene Blue functions as a robust antioxidant, battling free radicals and safeguarding your cells from oxidative damage. ✅ Anti-Aging. MB has the unique ability to delay the aging of your skin by increasing cell longevity, protecting against UV exposure, and accelerating the wound heal …"
Pro-Energy_16,2,2184416478736684,1.0,"🚨 Eating clean but still don’t feel your best? If you’re struggling with: ✔️ Stubborn bloating ✔️ Cravings you can’t kick ✔️ Foggy focus & low energy ✔️ Upset or irregular digestion 👉 Your body might be fighting something deeper. Our powerful blend of Oil of Oregano + Black Seed Oil works with your body’s natural defenses — helping reset your gut, boost energy, and restore balance. 💊 Just 2 softgels daily. 🌿 Plant-based | Non-GMO | Lab-tested in the USA Tap “Shop Now” and feel the difference starting today."
Pro-Energy_16,3,1489456795573992,1.0,"Buy One, Get One Free! 🧿 The Astrology Spirit Bracelet, Made to Flush Negative Energy & Enhance The Wearer’s Natural Spirit. 💙 The Custom-Made Amulet is made for your Astrological Sign, to enable a conduit between your vibrations, and the Universe. 🌌 Manifest your deepest desires with the amplifying energy of the Amulet 🤔 Which Bracelet is right for your spirit? Take the quiz to find out!"
Pro-Energy_16,4,956897896509236,1.0,"Ditch the crash, fuel your energy naturally. 💪 Lifecykel’s Cordyceps extract is the natural way to power through your day. 🧠💪 No sugar, no crash—just clean, sustained energy. Enhances stamina and endurance for peak performance. Double liquid extraction for faster absorption and maximum impact. ⚡ Better energy, naturally. 👇 Try Cordyceps today and feel the difference!"
Pro-Energy_16,5,bafyreibltcaismz2ko4u7lr7neaexedgzy6ideapceksjrylpcaoex65vi,1.0,"#CrystalShowAndTell 2 #Sunstone 🇮🇳 with #Azurite inclusions didn’t come cheap but weighing in at 900g she’s big With the radiance of the sun&fire of the solar ray, Sunstone carries the energy of #Ra Stone of Leadership & personal power, freedom Equlity strength, mental clarity #WitchSky #Crystals ✨🖤✨"
Pro-Energy_17,1,1918174202034678,1.0,"Wyoming cannot afford to take a passive, backseat role in the fight for our coal, oil, and gas industries. Our nation's energy grid is still dependent on coal, and the decline and restrictions on it are artificially contrived by ideologically driven politicians, bureaucrats, and judges, many of whom are in our own state. We need to recognize that fact and proactively fight like our livelihoods depend on it."
Pro-Energy_17,2,1656859038298473,1.0,"Over the past two days, the Minerals Committee has taken a deep dive into Wyoming’s role in advancing nuclear energy. At the same time, President Trump signed a series of bold executive orders aimed at revitalizing the U.S. nuclear industry and Wyoming is positioned to lead. I serve on the Minerals Committee, and I stand with President Trump on this. Nuclear energy means jobs, national security, reliable power, and real opportunity for Wyoming families. I support the hardworking men and women in this state who want to put food on the table, raise their kids here, and enjoy a good quality of life without being forced to leave in search of opportunity elsewhere. That said, Wyoming’s coal and oil & gas industries built the modern grid and continues to power much of the country. We should be leading with an energy strategy that keeps our base load strong, protects our workers, and embraces the technologies of the future. We don’t have to agree on every detail, but I believe Wyoming should be out front not sitting on the sidelines as America charges forward on energy independence. Let’s lead the way. https://www.whitehouse.gov/presidential-actions/2025/05/ordering-the-reform-of-the-nucl …"
Pro-Energy_17,3,3885152011727322,1.0,"Wyoming taxpayers have been footing the bill for green energy subsidies that benefit the wind turbine industry. HB252 aims to change that by repealing the three-year tax exemption on wind energy production. This bill ensures that all energy producers pay their fair share, leveling the playing field for Wyoming’s energy industry and reducing unnecessary taxpayer burdens. Let’s protect Wyoming’s resources and demand fairness in energy taxation. Contact your lawmakers today and urge them to vote YES on HB252: takeaction.honorwyoming.org/campaign/HB252"
Pro-Energy_17,4,8273958182636270,1.0,"This is the future of Wyoming? Rising utility rates with every approved industrial wind and solar field project? https://cowboystatedaily.com/2024/08/02/rocky-mountain-power-wants-14-7-rate-hike-for-wind-and-transmission-costs/ My competitors in this race think its perfectly fine with the recent and ongoing approach to approving new wind turbine and solar projects often justified to go hand in hand with water intensive projects like data centers and horse racing tracks. One, Eric Johnston, even justified it as an example of 'American right to free enterprise' ( https://cowboystatedaily.com/2024/07/11/massive-meta-facebook-data-center-splits-cheyenne-state-senate-candidates/ ) . Really? Projects subsidized by The Biden / Harris Administration with our tax dollars and by Wyoming State at the cost to Wyoming rate payers are 'free enterprise'? The fact is, with every new solar and wind project which is integrated into the grids in Wyoming, Wyoming rates go up - even as those projects predominantly serve other states. RMP is showing us that. Blackhills will follow. Every state and country which has added increasing amounts of solar and wind has seen utility rates skyrocket. Wyoming does …"
Pro-Energy_17,5,443540571974476,1.0,"Some stands and fights are worth taking. Opposition to a 1.2 million solar panel project with a battery storage system prone to high fire risks on our dry virgin prairie grasslands is one - the company building it has not addressed the fire risk and wants to push costs for roads and protection to the county. With over 30 years investment experience directly and with partners in the energy sector, I've spoken out against this project from announcement - with its risks and lack of economic benefit ( few jobs, high fire risks, potential detrimental effects on utility rates for southeastern Wyoming, and insurance for the homeowners near by) why would the state or county approve this project? And once our praries and grasslands are gone, where will our ranchers and cowboys go? Will the 'Cowboy State' be a bumper sticker only? We need a Senator who will be in front of issues like this and help focus economic development on keeping true to our values and identity with real tangible benefits to our citizens and communities! Let's keep Wyoming, Wyoming!"
Pro-Energy_18,1,1055801730052694,1.0,"Lawmakers just voted to raise bills and tie North Carolina to dirty energy. Families deserve clean, affordable power, not S266."
Pro-Energy_18,2,755297620165272,1.0,"Experts found that Trump's ""Big Beautiful Bill"" will slow the country’s buildout of new electricity sources and eventually lead the average U.S. household to incur hundreds of dollars in additional annual energy costs. Now is the time to call your legislator, email your senator, and make noise to prevent Congress from passing a bill that will raise your energy bills. We have always worked to build out better and more efficient sources of energy, and right now those sources are clean. https://hubs.ly/Q03s1-BG0"
Pro-Energy_18,3,1413665003017495,1.0,Rep. Steve Winter's leadership on renewable energies is helping to lower energy rates and build Connecticut's clean energy future. Send an email to thank Rep. Winter for being an environmental champion!
Pro-Energy_18,4,1817326522214861,1.0,"Congress just passed a version of the One Big Beautiful Bill that threatens to gut the very tax credits keeping American solar factories running. Unless they act now, the Senate will be sending 330,000 U.S. jobs abroard, helping China flood our market with cheap, subsidized solar. You can’t say #AmericaFirst and hand our energy future to China."
Pro-Energy_18,5,498003423376507,1.0,"As the tax bill moves through Congress, business and energy leaders are making it clear: clean energy tax credits matter. These credits don’t just support wind, solar, and nuclear, but they help keep power reliable and affordable for families and businesses, especially as demand grows. Read more from President & CEO of @[100064412513275:2048:Duke Energy]: https://www.bizjournals.com/charlotte/news/2025/06/26/duke-energy-ceo-harry-sideris.html #cleanenergy #EnergySecurity #ReliableEnergy"
Pro-Energy_19,1,1884807392288660,1.0,"China is racing ahead on infrastructure. Are we keeping up? Investing in high-class transmission means energy security, economic growth, and American dominance in the 21st century. Join us to help keep America on top."
Pro-Energy_19,2,bafyreiccaonc5or5kgyvcmgfdaoalkahcn6bbimqqq6nkvdogvvkjyqaqq,1.0,"There are two divergent energy paths— one leading to the future, the other to the past. China’s electricity demand is up five per cent, which it absorbed with added solar and wind capacity. In the US, regime policy is to freeze out renewables and rely on coal."
Pro-Energy_19,3,bafyreibv4qe43svx6szxxwafoxzjavbd35egdy2kflbns6ydkxjtq76yey,1.0,"Jeffrey Sachs: “Basically, the Trump administration is a gift to China, with Trump’s policies saying to China, “China should lead the way on climate safety, low-carbon energy, electric vehicles and all of the green and digital technologies that the world needs, while the US will ignore the future."""
Pro-Energy_19,4,bafyreibgd75m35sbyg5xz6s47tykesppywmkvopolkpyxkfyqx7xsv3iv4,1.0,"China is drilling and counting the days: Bye-bye, US dominance. The US fall will be spectacular."
Pro-Energy_19,5,bafyreie63yebqxxnygkgemq6q4d6767vnbkostug2ntiiehwrqfj4fwerm,1.0,The USA is heading backwards in green energy while China seems to be heading in right direction.
Pro-Energy_2,1,492160163520939,1.0,"In a recent forum Kevin Wallace openly admitted to using ""humanure"" on his property and defended its use despite complaints from neighbors regarding the smell and concerns about chemical contamination impacting their land. ‼️ Use of ""humanure"" (also known as biosolids) creates a disgusting smell and contaminates surrounding land. ‼️ Humanure contains PFAS (forever chemicals) which have already caused farmland to be condemned. SOURCE 1: www.shawforok.com/humanure SOURCE 2: www.civileats.com/2023/02/28/rural-oklahoma-treated-sewage-sludge-biosolids-farmland-wastewater-health-pollution-livestock-farms/ SOURCE 3: www.kcur.org/news/2024-03-11/pfas-contaminated-biosolids-state-testing 🗓️ GOP Primary Runoff Early Voting: August 22-24 🗓️ GOP Primary Runoff Election Day: August 27"
Pro-Energy_2,2,1264629681965852,1.0,"It's time for New Mexico communities to set the terms. And as a team of law nerds, we love seeing this latest move by State Land Commissioner Stephanie Garcia Richard. To mandate the clean up of 681 abandoned wells left on state trust public lands, she's filing suit against oil and gas operators to make sure they pay to fix up their mess. If successful, this legal action could prevent hundreds of millions in future taxpayer liabilities and make significant progress toward protecting New Mexico’s water resources for decades to come. Learn more: bit.ly/TakePollutersToCourt"
Pro-Energy_2,3,1073266804349287,1.0,"Today was a momentous day for Louisiana! My colleagues and I stood alongside Governor Landry as he signed critical pieces of energy legislation into law. These bills will ensure Louisiana is not only competitive in industry, but a leader amongst our neighbors. These bills took steps to drastically lower severance taxes on oil and gas, greatly restrict legacy lawsuits, strengthen our energy grid, and reorganize as well as rename our Department of Natural Resources to the Department of Conservation and Energy. This is the beginning of Louisiana’s era of energy dominance!"
Pro-Energy_2,4,2562657827418359,1.0,"Lafourche Parish Council rejected lawsuits against our energy industry, the heart of our economy. Thank you, Council Members!"
Pro-Energy_2,5,1207266087743726,1.0,"Legacy Lawsuits remain alive and well in Louisiana, thanks to the Senate Natural Resources Committee abandoning our Oil and Gas industry once again."
Pro-Energy_20,1,603066372485397,1.0,"The “Green Revolution” is costing you more than you think. It’s branded as clean, green, and the future – but the reality is far from it. Solar may sound eco-friendly, but here’s the truth: ➡️They rely on destructive rare Earth mining ➡️They harm local wildlife and habitats ➡️They leave behind non-recyclable waste at the end of life All while draining your wallet through taxpayer-funded subsidies. It’s time to rethink what “clean energy” really means – and stop paying for unreliable power."
Pro-Energy_20,2,477260938228276,1.0,"A dating green flag for us is embracing clean energy.⁠ ⁠ What are some other ""green"" green flags? Let us know below! ⁠ ⬇️⁠ ⁠ #climatememe #changemymind #dating #greenflags #icks"
Pro-Energy_20,3,bafyreih2ef6l565cxm7aefhua6c3oisoui7qyr24wp4vsqim3cx5mdajem,1.0,The Green Energy Transition is UNSTOPPABLE! #TheFutureIsElectric cleantechnica.com/2025/04/21/f...
Pro-Energy_20,4,bafyreibtad7tri2zhvv3pljqfy2xvenesalu7osw7su3kgzbl4gy7zml7m,1.0,"#EarthMonthSeries tip #2! 💡🌱 Implement Green Initiatives: Launch initiatives within the company to reduce energy consumption, such as installing energy-efficient lighting, implementing recycling programs, or promoting carpooling among employees. See you next Tuesday! 🌎✨ #NvBEP"
Pro-Energy_20,5,bafyreie4rgdgyn5n6pa4j535xsyplfjj2cghe3okoglyba4gagzibd2hjy,1.0,"Do what you can to preserve the environment! Recycle, repurpose items, support Green Energy!"
Pro-Energy_21,1,1047620820597736,1.0,“Donald Trump’s ‘no windmills’ policy is a guaranteed way to cut American energy production and increase families’ electricity bills.” — Sen. Ron Wyden (D-Ore.)
