cluster_id,topk_rank,cid,cluster_prob,text
Neutral_37,1,377479758560043,1.0,"Times Square is a great place to check out all the latest advertisements. But when it comes to Toyota, there's just one problem… Go to https://electrek.co/2023/12/13/ftc-complaint-filed-against-toyota-over-its-false-electrification-claims/ to learn more."
Neutral_37,2,276313175063146,1.0,"Electrified has never looked this good with the Plug-in Hybrid RAV4 Prime, helping us move toward our Beyond Zero vision."
Neutral_37,3,915096450241044,1.0,"Electrification is sophistication in the RAV4 Hybrid, helping us move toward our Beyond Zero vision."
Neutral_37,4,3969701589929435,1.0,"EVs offer a quiet, smooth ride — plus savings on gas and car maintenance. And with federal rebates, you can save up to $7,500 on your electric vehicle. It’s time to make the switch. Click the link to learn more! This video was created by David Perdue and CoolCoolCool Productions with support from Generation180."
Neutral_37,5,1918030158699509,1.0,"Trying to impress your friends? Unc says you can start topping your meals with gold flakes from the savings you get from driving an electric vehicle ;) EVs offer a quiet, smooth ride — plus a lifetime of savings on gas and car maintenance. It’s time to make the switch. Click the link to learn more! This video was created by David Perdue and Mark Kendall with support from Generation180. Production assistance provided by CoolCoolCool Productions."
Neutral_4,1,1285527649900187,1.0,"Public lands belong to all of us. But right now, they’re being threatened by privatization, pollution, and the Trump administration’s drill-first agenda. Our nation's irreplaceable public lands and waters deserve better than reckless development. We need your help to defend them! Donate today >>"
Neutral_4,2,2440281686355342,1.0,"Congress hasn’t done a damn thing to stop the destruction of America’s public lands. So we wrote the bill ourselves. It’s called the POPULAR Act. It doesn’t cost a cent. It doesn’t create new agencies. It just restores the protections both parties supported for decades – before greed took over. We’re talking about the rules that kept drilling rigs, logging mandates, and bulldozers in check. No more mandatory drilling. No more forced logging quotas. No more loopholes that let corporations rubber-stamp their own reviews. No more silence while public land gets sold off piece by piece. The Democrats could make this law right now. They have the leverage in the fall budget fight. But they won’t use it unless we make them. So here it is. Read it. Send it to your representatives. Share it widely. This is the bill Congress should already have passed, especially before the next season of destruction begins."
Neutral_4,3,627419020409962,1.0,"𝐓𝐡𝐞 𝐭𝐡𝐫𝐞𝐚𝐭 𝐨𝐟 𝐝𝐫𝐢𝐥𝐥𝐢𝐧𝐠 𝐢𝐧 𝐭𝐡𝐞 𝐖𝐞𝐬𝐭𝐞𝐫𝐧 𝐀𝐫𝐜𝐭𝐢𝐜 𝐢𝐬 𝐫𝐞𝐚𝐥, 𝐚𝐧𝐝 𝐭𝐡𝐞 𝐢𝐦𝐩𝐚𝐜𝐭 𝐜𝐨𝐮𝐥𝐝 𝐥𝐚𝐬𝐭 𝐚 𝐥𝐢𝐟𝐞𝐭𝐢𝐦𝐞. Help us fight back against this reckless decision and protect these beautiful public lands . Donate now and make your voice heard!"
Neutral_4,4,1266625314327889,1.0,"We must protect the lands that embody the legacy, beauty, and history of our nation and its people. Doing so requires diligence and strategic action—conserving our natural treasures while promoting the sustainable use of resources. Our land deserves the same respect and pride that she instills in us as Americans. I will champion responsible, bipartisan legislation that honors and upholds the conservation legacy President Theodore Roosevelt began in 1901. #publiclands #nationalparkservices #nps #forestryservices #federallands #conservation #antiquitiesact #TheodoreRoosevelt #zionnationalpark #capitolreefnationalpark #archesnationalpark #ArchesNationalPark #grandstaircaseescalante #bearsearsnationalmonument #nativeamerican #utah #Congress #USHouseOfRepresentatives #ushouseofrepresentatives #tylerfarnsworth4utah #tylerfarnsworthforcongress #brycecanyon #brycecanyonnationalpark #canyonlands #dinosaur #cedarbreaks #hovenweep #timpanogoscave #naturalbridges #rainbowbridges Source: https://www.congress.gov/crs-product/R42346#:~:text=Today%20the%20federal%20government%20owns,variety%20of%20other%20government%20agencies. https://www.nps.gov/thro/learn/historyculture/theodore-roosevelt-and-c …"
Neutral_4,5,716336340886079,1.0,"URGENT 🚨: Right now Republicans in the Senate are pushing the largest public lands sell-off in history. Nearly 3 million acres are at risk of being liquidated — paving the way for mega-mansions, gated communities, mining, logging, and oil drilling in some of the West's most spectacular places, all for the profit of a few. America's public lands are simply irreplaceable. They provide habitat for imperiled wildlife like grizzly bears and spotted owls, and are a crucial source of clean water, healthy air, and a respite for all who visit. Please urge your senators right now to oppose the sell-off of public lands. ➡️ biodiv.us/handsoffpubliclands"
Neutral_5,1,8027191370708059,1.0,"Julia Andrews has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Julia who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Julia Andrews on August 13!"
Neutral_5,2,860497252618275,1.0,"Anne Watson has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Anne who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Anne Watson on August 13!"
Neutral_5,3,418795643877257,1.0,"Emily Long has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Emily who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Emily Long on August 13!"
Neutral_5,4,474254268751794,1.0,"Mark MacDonald has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Mark who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Mark MacDonald on August 13!"
Neutral_5,5,823305229926839,1.0,"Mari Cordes has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Mari who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Mari Cordes on August 13!"
Neutral_51,1,1263374358417921,1.0,"In the dense rainforests of Sumatra, one of the world’s rarest tigers still fights to survive. With poaching and deforestation closing in, your voice matters more than ever. 🐅 Like our Page to protect what's left - before it's too late."
Neutral_51,2,1047027207419774,1.0,"🐒 Monkey business in El Salvador! At Puerto Barillas, we got to feed spider monkeys and watch them swing from tree to tree—definitely one of the highlights of our trip. On the walk through the sanctuary, we spotted tons of birds and even a baby crocodile in the swamp! 🐊 Spider monkeys are endangered, mostly due to deforestation and illegal pet trade. Ecotourism helps protect these incredible creatures and the mangrove ecosystem they call home. If you’re in the area, don’t miss this! #PuertoBarillas #ElSalvadorTravel #SpiderMonkeys #EcoTravel #WildlifeEncounter #MangroveForest #FamilyTravel #MonkeySanctuary #AnimalLovers #NatureWalk #CrocodileSpotting #TravelWithKids #OffTheBeatenPath #AdventureAwaits #BucketListTravel #SustainableTourism #EndangeredSpecies #ConservationMatters #WildlifeConservation #JiquiliscoBay #ExploreElSalvador #CentralAmericaTravel #NatureIsNeat #TropicalVibes #MonkeySeeMonkeyDo"
Neutral_51,3,3610336982594961,1.0,"🦧🌴 Indonesia’s Leuser Ecosystem is the ONLY place on Earth where orangutans, elephants, and tigers still roam together in the wild. But it’s being torn apart to make room for cheap palm oil. Help us raise $10,000 in June to protect the Leuser — and thanks to a matching gift, every dollar you give will be doubled!"
Neutral_51,4,1465435587787652,1.0,"A pair of baby siamang gibbons enjoy a grooming session after their mornings breakfast at the @sumatran_rescue_alliance sanctuary. Victims of the illegal wildlife trade they are 2 of 10 that were confiscated from a ship off the coast of North Sumatra, destined for Malaysia. After that it’s not as clear. Maybe to the Middle East where exotic pets are still popular. Or to India where a boom in wildlife trafficking is seeing a massive amount of exotic wildlife heading there. But why? The Middle East has been a well known wildlife trading hot spot for a long time. A lot of wealthy people are wanting to show off that wealth. Unfortunately exotic pets are a big draw card. Big cats and primates are highly sort after. But now gibbons are becoming a very popular option. Regarded as “small apes” they get far less attention their great ape cousins. In India it’s believed with the rapid increase in wealthy people in the country (almost 200 billionaires) there is more money available to spend on rare things and exotic pets are growing in popularity largely thanks to social media posts. There is also one of the world’s largest and newest zoos that’s opened. There is a loophole that illegal wildl …"
Neutral_51,5,1114875003302622,1.0,"SOMWHERE WILD... - Scientific name: Pongo pygmaeus - I've just spent 15 days in the heart of Borneos jungles, and while the whole experience was incredible, it really broadened my understanding. My single most favourite experience of the trip was captured in this image. I sat in awe as I watched this female orangutan use incredible brute strength, She husked a coconut with ease, cracked it on a tree, and then sipped with gentle elegance, all right in front of me A simple moment of raw beauty… yet behind it lies a heartbreaking reality. This size of palm oil plantation in comparison to jungle had me taken back. Seeing what I've only read about, now right in front of my eyes. It was a bittersweet experience. Orangutans are one of our closest relatives, sharing around 97% of our DNA, but as each day goes by, they are closer and closer to extinction. In the last 20 years, orangutans have lost over 80% of their habitat. Palm oil plantations bulldoze entire rainforests, leaving them homeless and hungry. Babies are stolen for the illegal pet trade, and in order to take the baby, an inseparable bond must be broken, and so their mothers are brutally killed in the process. During the fires o …"
Neutral_55,1,bafyreie2igbop6h4twon64fx7iru5qtifipsnq6zmdrdbt6ea5pl3pgy5q,1.0,"Even if you're in a relationship, we're no longer living in a time where 1 person is working and another stays at home Everyone in the household works. And yet those chores still need doing. Kids still need looking after This life is just not sustainable for anyone! So let's work less!!"
Neutral_55,2,bafyreihtfmhfri4dhip6eus4lyk65rl42xz6ja7osxqjllwifeacbau65q,1.0,"If your answer is no or you're feeling pressure to do more than you want, then recalibration to free up that time is paramount. Sundays are important for all sorts of other stuff. Its not a sustainable model of prof learning if predicated on expectation to complete out of hours/5"
Neutral_55,3,bafyreibmflla2tf6jmvtvplw6xwri7nu2otz6fg3iqmxpjoavhkn3ffteu,1.0,"I mean this in the nicest way possible but this is absurd. I agree with the principle of things, but no one is going to keep track of these weeks - it's just not sustainable. We all have enough going on as it is (for example my kid had 5 days this week which required different outfits)."
Neutral_55,4,bafyreicdx2lltfhobpls2d4g7iijkwj5inwx6u6m32ygtl2ltblp44hocu,1.0,"""The actual sustainable work week, based on today's levels of productivity and carbon intensity, would likely need to be well below 10 hours per week per person"""
Neutral_55,5,bafyreihndy2m3vfyr4jj7gqxez7n54nkxtxpxhhngu24srcbd4frgym2qm,1.0,Bruh I was there last weekend too and it was slow. I’m like this ain’t sustainable
